,Unnamed: 0,dataset,elevation,location.lat,location.lng,y,x,ix,iy
158,58,srtm30m,1616.0000, 37.7258,-119.5402,-1775,50,32,2
159,59,srtm30m,1612.0000, 37.7258,-119.5397,-1775,100,33,2
160,60,srtm30m,1612.0000, 37.7258,-119.5391,-1775,150,34,2
161,61,srtm30m,1621.0000, 37.7258,-119.5385,-1775,200,35,2
162,62,srtm30m,1631.0000, 37.7258,-119.5380,-1775,250,36,2
163,63,srtm30m,1626.0000, 37.7258,-119.5374,-1775,300,37,2
164,64,srtm30m,1645.0000, 37.7258,-119.5368,-1775,350,38,2
165,65,srtm30m,1663.0000, 37.7258,-119.5362,-1775,400,39,2
166,66,srtm30m,1675.0000, 37.7258,-119.5357,-1775,450,40,2
167,67,srtm30m,1671.0000, 37.7258,-119.5351,-1775,500,41,2
168,68,srtm30m,1695.0000, 37.7258,-119.5345,-1775,550,42,2
169,69,srtm30m,1732.0000, 37.7258,-119.5340,-1775,600,43,2
170,70,srtm30m,1785.0000, 37.7258,-119.5334,-1775,650,44,2
171,71,srtm30m,1809.0000, 37.7258,-119.5328,-1775,700,45,2
172,72,srtm30m,1820.0000, 37.7258,-119.5323,-1775,750,46,2
173,73,srtm30m,1823.0000, 37.7258,-119.5317,-1775,800,47,2
174,74,srtm30m,1818.0000, 37.7258,-119.5311,-1775,850,48,2
175,75,srtm30m,1825.0000, 37.7258,-119.5306,-1775,900,49,2
176,76,srtm30m,1838.0000, 37.7258,-119.5300,-1775,950,50,2
177,77,srtm30m,1849.0000, 37.7258,-119.5294,-1775,1000,51,2
178,78,srtm30m,1862.0000, 37.7258,-119.5289,-1775,1050,52,2
179,79,srtm30m,1878.0000, 37.7258,-119.5283,-1775,1100,53,2
180,80,srtm30m,1893.0000, 37.7258,-119.5277,-1775,1150,54,2
181,81,srtm30m,1896.0000, 37.7258,-119.5272,-1775,1200,55,2
182,82,srtm30m,1903.0000, 37.7258,-119.5266,-1775,1250,56,2
183,83,srtm30m,1904.0000, 37.7258,-119.5260,-1775,1300,57,2
184,84,srtm30m,1907.0000, 37.7258,-119.5255,-1775,1350,58,2
185,85,srtm30m,1907.0000, 37.7258,-119.5249,-1775,1400,59,2
186,86,srtm30m,1919.0000, 37.7258,-119.5243,-1775,1450,60,2
187,87,srtm30m,1923.0000, 37.7258,-119.5238,-1775,1500,61,2
188,88,srtm30m,1926.0000, 37.7258,-119.5232,-1775,1550,62,2
189,89,srtm30m,1306.0000, 37.7262,-119.5584,-1725,-1549,0,3
190,90,srtm30m,1300.0000, 37.7262,-119.5578,-1725,-1499,1,3
191,91,srtm30m,1298.0000, 37.7262,-119.5573,-1725,-1449,2,3
192,92,srtm30m,1306.0000, 37.7262,-119.5567,-1725,-1399,3,3
193,93,srtm30m,1320.0000, 37.7262,-119.5561,-1725,-1349,4,3
194,94,srtm30m,1328.0000, 37.7262,-119.5556,-1725,-1299,5,3
195,95,srtm30m,1330.0000, 37.7262,-119.5550,-1725,-1249,6,3
196,96,srtm30m,1329.0000, 37.7262,-119.5544,-1725,-1199,7,3
197,97,srtm30m,1337.0000, 37.7262,-119.5539,-1725,-1149,8,3
198,98,srtm30m,1353.0000, 37.7262,-119.5533,-1725,-1099,9,3
199,99,srtm30m,1363.0000, 37.7262,-119.5527,-1725,-1049,10,3
200,0,srtm30m,1364.0000, 37.7262,-119.5522,-1725,-999,11,3
201,1,srtm30m,1364.0000, 37.7262,-119.5516,-1725,-949,12,3
202,2,srtm30m,1367.0000, 37.7262,-119.5510,-1725,-899,13,3
203,3,srtm30m,1384.0000, 37.7262,-119.5504,-1725,-849,14,3
204,4,srtm30m,1400.0000, 37.7262,-119.5499,-1725,-799,15,3
205,5,srtm30m,1401.0000, 37.7262,-119.5493,-1725,-749,16,3
206,6,srtm30m,1414.0000, 37.7262,-119.5487,-1725,-699,17,3
